"userID","itemID","rating"
"User_94","Item_0617",4
"User_228","Item_0441",5
"User_250","Item_0649",3
"User_232","Item_0561",3
"User_208","Item_0920",4
"User_94","Item_0582",2
"User_83","Item_0390",3
"User_59","Item_0537",4
"User_25","Item_0897",5
"User_84","Item_0756",3
"User_165","Item_0479",2
"User_235","Item_0121",3
"User_80","Item_0559",4
"User_13","Item_0238",4
"User_72","Item_0935",4
"User_166","Item_0317",3
"User_166","Item_0850",5
"User_48","Item_0629",5
"User_115","Item_0410",1
"User_105","Item_0693",3
"User_23","Item_0352",3
"User_116","Item_0880",4
"User_110","Item_0525",4
"User_179","Item_0836",2
"User_44","Item_0040",5
"User_169","Item_0456",3
"User_69","Item_0665",5
"User_192","Item_0203",3
"User_171","Item_0523",1
"User_227","Item_0728",5
"User_153","Item_0520",5
"User_118","Item_0303",1
"User_38","Item_0413",1
"User_202","Item_0811",3
"User_66","Item_0698",3
"User_202","Item_0092",3
"User_12","Item_0655",3
"User_98","Item_0941",5
"User_86","Item_0503",4
"User_48","Item_0174",5
"User_20","Item_0575",3
"User_72","Item_0403",3
"User_83","Item_0563",1
"User_212","Item_0167",5
"User_81","Item_0174",5
"User_24","Item_0814",4
"User_52","Item_0042",5
"User_249","Item_0657",5
"User_35","Item_0354",4
"User_197","Item_0153",1
"User_23","Item_0321",3
"User_34","Item_0938",5
"User_38","Item_0441",2
"User_55","Item_0250",4
"User_141","Item_0847",2
"User_157","Item_0596",4
"User_247","Item_0810",3
"User_59","Item_0320",2
"User_241","Item_0730",1
"User_205","Item_0085",5
"User_233","Item_0932",5
"User_95","Item_0206",5
"User_118","Item_0491",5
"User_99","Item_0367",2
"User_5","Item_0085",4
"User_44","Item_0470",5
"User_32","Item_0210",3
"User_182","Item_0326",4
"User_30","Item_0512",1
"User_147","Item_0169",4
"User_235","Item_0327",4
"User_87","Item_0167",3
"User_25","Item_0753",4
"User_102","Item_0593",2
"User_224","Item_0129",2
"User_218","Item_0722",1
"User_172","Item_0607",4
"User_167","Item_0026",4
"User_13","Item_0849",5
"User_116","Item_0531",3
"User_125","Item_0038",1
"User_116","Item_0083",3
"User_134","Item_0648",3
"User_149","Item_0214",5
"User_101","Item_0038",1
"User_161","Item_0118",2
"User_242","Item_0601",3
"User_37","Item_0824",2
"User_89","Item_0165",4
"User_74","Item_0945",5
"User_196","Item_0045",3
"User_178","Item_0740",2
"User_63","Item_0484",4
"User_228","Item_0726",3
"User_121","Item_0234",3
"User_66","Item_0217",2
"User_94","Item_0777",4
"User_53","Item_0545",3
"User_28","Item_0158",3
"User_118","Item_0455",3
"User_75","Item_0241",4
"User_231","Item_0227",4
"User_118","Item_0955",5
"User_145","Item_0829",5
"User_62","Item_0976",5
"User_58","Item_0203",2
"User_202","Item_0908",3
"User_14","Item_0493",4
"User_62","Item_0528",1
"User_116","Item_0474",4
"User_75","Item_0763",4
"User_85","Item_0217",1
"User_55","Item_0528",2
"User_204","Item_0966",2
"User_200","Item_0640",5
"User_34","Item_0207",3
"User_179","Item_0360",2
"User_20","Item_0448",5
"User_8","Item_0187",5
"User_3","Item_0249",3
"User_132","Item_0370",1
"User_195","Item_0366",2
"User_80","Item_0156",5
"User_209","Item_0675",5
"User_147","Item_0687",3
"User_107","Item_0289",3
"User_42","Item_0161",5
"User_172","Item_0849",4
"User_120","Item_0870",3
"User_188","Item_0147",5
"User_209","Item_0947",1
"User_131","Item_0837",4
"User_248","Item_0508",3
"User_82","Item_0796",1
"User_44","Item_0099",3
"User_3","Item_0060",2
"User_120","Item_0336",3
"User_43","Item_0047",5
"User_67","Item_0115",4
"User_240","Item_0272",4
"User_62","Item_0698",2
"User_217","Item_0435",3
"User_17","Item_0017",2
"User_151","Item_0430",5
"User_155","Item_0806",4
"User_219","Item_0950",5
"User_188","Item_0371",3
"User_216","Item_0872",2
"User_34","Item_0260",5
"User_111","Item_0578",5
"User_51","Item_0383",4
"User_119","Item_0578",5
"User_85","Item_0151",5
"User_54","Item_0827",5
"User_165","Item_0126",5
"User_114","Item_0253",5
"User_247","Item_0388",4
"User_204","Item_0780",2
"User_221","Item_0683",4
"User_54","Item_0101",4
"User_161","Item_0158",3
"User_179","Item_0550",1
"User_250","Item_0750",5
"User_54","Item_0544",1
"User_87","Item_0169",5
"User_38","Item_0235",2
"User_239","Item_0562",4
"User_236","Item_0601",4
"User_182","Item_0398",5
"User_215","Item_0221",5
"User_104","Item_0628",4
"User_17","Item_0335",4
"User_245","Item_0607",5
"User_84","Item_0952",5
"User_236","Item_0581",3
"User_1","Item_0661",4
"User_201","Item_0173",3
"User_81","Item_0301",3
"User_89","Item_0053",5
"User_171","Item_0375",1
"User_248","Item_0459",1
"User_49","Item_0089",4
"User_100","Item_0489",2
"User_119","Item_0174",5
"User_92","Item_0952",5
"User_52","Item_0026",3
"User_196","Item_0691",3
"User_208","Item_0511",2
"User_211","Item_0671",1
"User_166","Item_0869",5
"User_152","Item_0287",5
"User_117","Item_0638",4
"User_48","Item_0788",3
"User_141","Item_0649",3
"User_180","Item_0335",3
"User_213","Item_0764",4
"User_43","Item_0219",3
"User_117","Item_0824",4
"User_205","Item_0363",5
"User_57","Item_0388",5
"User_4","Item_0035",3
"User_169","Item_0619",4
"User_201","Item_0984",5
"User_216","Item_0327",3
"User_234","Item_0339",1
"User_131","Item_0671",3
"User_242","Item_0263",1
"User_140","Item_0067",5
"User_177","Item_0747",3
"User_245","Item_0329",3
"User_144","Item_0624",4
"User_189","Item_0701",5
"User_222","Item_0942",2
"User_22","Item_0139",5
"User_112","Item_0985",4
"User_244","Item_0009",2
"User_189","Item_0109",5
"User_77","Item_0826",4
"User_163","Item_0283",4
"User_156","Item_0921",2
"User_98","Item_0727",5
"User_45","Item_0463",2
"User_95","Item_0904",5
"User_47","Item_0583",5
"User_88","Item_0302",3
"User_103","Item_0691",1
"User_151","Item_0822",3
"User_21","Item_0819",5
"User_153","Item_0399",3
"User_43","Item_0845",3
"User_104","Item_0734",2
"User_84","Item_0667",4
"User_211","Item_0590",2
"User_128","Item_0378",5
"User_1","Item_0519",3
"User_240","Item_0859",4
"User_154","Item_0018",5
"User_159","Item_0800",3
"User_243","Item_0098",5
"User_163","Item_0654",3
"User_189","Item_0157",2
"User_17","Item_0590",5
"User_188","Item_0092",2
"User_83","Item_0233",3
"User_84","Item_0093",4
"User_67","Item_0868",5
"User_212","Item_0785",5
"User_148","Item_0560",3
"User_213","Item_0803",2
"User_142","Item_0643",5
"User_216","Item_0324",4
"User_212","Item_0497",5
"User_184","Item_0544",4
"User_120","Item_0670",4
"User_166","Item_0074",3
"User_129","Item_0258",3
"User_77","Item_0673",3
"User_24","Item_0656",4
"User_147","Item_0132",5
"User_211","Item_0292",4
"User_188","Item_0846",2
"User_110","Item_0799",4
"User_241","Item_0696",3
"User_25","Item_0162",2
"User_110","Item_0696",3
"User_48","Item_0657",4
"User_93","Item_0287",2
"User_24","Item_0583",5
"User_180","Item_0160",2
"User_166","Item_0278",4
"User_119","Item_1000",4
"User_189","Item_0272",2
"User_193","Item_0533",3
"User_196","Item_0590",3
"User_45","Item_0784",4
"User_39","Item_0966",3
"User_193","Item_0354",5
"User_29","Item_0624",3
"User_58","Item_0090",3
"User_227","Item_0347",3
"User_60","Item_0994",2
"User_217","Item_0469",1
"User_46","Item_0278",3
"User_237","Item_0538",2
"User_166","Item_0181",4
"User_147","Item_0293",4
"User_211","Item_0271",4
"User_103","Item_0190",2
"User_194","Item_0411",5
"User_189","Item_0534",2
"User_61","Item_0632",3
"User_185","Item_0731",5
"User_225","Item_0101",5
"User_250","Item_0013",4
"User_132","Item_0140",4
"User_250","Item_0982",5
"User_123","Item_0571",2
"User_215","Item_0405",3
"User_149","Item_0547",2
"User_3","Item_0507",4
"User_2","Item_0250",3
"User_250","Item_0528",1
"User_126","Item_0714",5
"User_226","Item_0757",3
"User_47","Item_0739",2
"User_20","Item_0781",3
"User_115","Item_0060",4
"User_156","Item_0130",3
"User_88","Item_0821",4
"User_225","Item_0055",5
"User_121","Item_0222",5
"User_184","Item_0506",1
"User_18","Item_0468",5
"User_58","Item_0208",5
"User_222","Item_0764",2
"User_58","Item_0595",5
"User_119","Item_0381",3
"User_195","Item_0572",4
"User_95","Item_0653",1
"User_197","Item_0580",5
"User_30","Item_0445",4
"User_75","Item_0009",5
"User_206","Item_0712",1
"User_172","Item_0185",3
"User_183","Item_0742",2
"User_35","Item_0168",5
"User_159","Item_0075",4
"User_122","Item_0827",4
"User_239","Item_0787",5
"User_38","Item_0163",5
"User_71","Item_0732",2
"User_136","Item_0040",3
"User_29","Item_0938",5
"User_135","Item_0269",3
"User_237","Item_0506",5
"User_35","Item_0610",2
"User_194","Item_0216",5
"User_146","Item_0341",5
"User_146","Item_0732",4
"User_109","Item_0235",3
"User_21","Item_0037",4
"User_151","Item_0800",4
"User_102","Item_0878",3
"User_209","Item_0289",4
"User_132","Item_0103",2
"User_200","Item_0475",4
"User_153","Item_0504",1
"User_240","Item_0404",1
"User_60","Item_0466",2
"User_219","Item_0151",3
"User_217","Item_0900",1
"User_228","Item_0628",5
"User_206","Item_0295",5
"User_239","Item_0923",5
"User_118","Item_0902",4
"User_4","Item_0903",1
"User_208","Item_0197",2
"User_56","Item_0155",4
"User_40","Item_0358",5
"User_128","Item_0754",4
"User_59","Item_0801",4
"User_64","Item_0986",5
"User_241","Item_0062",3
"User_205","Item_0009",1
"User_182","Item_0316",3
"User_13","Item_0325",4
"User_93","Item_0116",3
"User_5","Item_0330",5
"User_130","Item_0406",3
"User_167","Item_0425",4
"User_122","Item_0026",5
"User_55","Item_0211",2
"User_58","Item_0539",2
"User_26","Item_0218",5
"User_93","Item_0318",2
"User_169","Item_0780",3
"User_238","Item_0640",4
"User_165","Item_0763",4
"User_110","Item_0709",4
"User_218","Item_0162",1
"User_34","Item_0150",4
"User_78","Item_0062",3
"User_199","Item_0179",3
"User_184","Item_0217",1
"User_96","Item_0424",2
"User_43","Item_0970",2
"User_108","Item_0255",5
"User_195","Item_0497",4
"User_73","Item_0853",4
"User_153","Item_0212",2
"User_213","Item_0054",4
"User_66","Item_0483",3
"User_36","Item_0633",2
"User_174","Item_0735",1
"User_12","Item_0165",2
"User_210","Item_0331",5
"User_121","Item_0690",3
"User_69","Item_0566",4
"User_38","Item_0320",2
"User_3","Item_0871",5
"User_233","Item_0917",5
"User_101","Item_0831",5
"User_137","Item_0592",4
"User_93","Item_0048",3
"User_81","Item_0654",3
"User_118","Item_0572",1
"User_202","Item_0457",4
"User_214","Item_0912",4
"User_215","Item_0225",5
"User_174","Item_0429",4
"User_164","Item_0732",5
"User_107","Item_0954",4
"User_126","Item_0087",5
"User_217","Item_0880",5
"User_216","Item_0869",5
"User_97","Item_0783",3
"User_59","Item_0136",2
"User_110","Item_0172",5
"User_104","Item_0703",1
"User_115","Item_0004",3
"User_214","Item_0004",5
"User_236","Item_0137",5
"User_95","Item_0301",2
"User_14","Item_0993",3
"User_108","Item_0909",1
"User_216","Item_0313",3
"User_201","Item_0447",3
"User_218","Item_0525",5
"User_205","Item_0344",5
"User_30","Item_0405",5
"User_35","Item_0879",2
"User_99","Item_0293",4
"User_48","Item_0107",5
"User_199","Item_0016",4
"User_21","Item_0707",4
"User_215","Item_0826",5
"User_175","Item_0450",4
"User_33","Item_0345",2
"User_164","Item_0021",4
"User_80","Item_0302",3
"User_105","Item_0327",2
"User_6","Item_0706",1
"User_166","Item_0602",3
"User_235","Item_0475",4
"User_149","Item_0543",4
"User_136","Item_0890",2
"User_203","Item_0986",5
"User_124","Item_0481",1
"User_84","Item_0465",2
"User_59","Item_0302",3
"User_83","Item_0087",4
"User_143","Item_0392",3
"User_85","Item_0050",3
"User_32","Item_0519",5
"User_168","Item_0909",4
"User_43","Item_0499",2
"User_53","Item_0143",5
"User_165","Item_0270",1
"User_205","Item_0240",5
"User_228","Item_0169",4
"User_206","Item_0836",3
"User_84","Item_0438",5
"User_159","Item_0894",1
"User_154","Item_0930",5
"User_39","Item_0150",2
"User_1","Item_0731",5
"User_45","Item_0491",4
"User_221","Item_0284",5
"User_56","Item_0271",4
"User_146","Item_0313",3
"User_21","Item_0604",2
"User_249","Item_0636",5
"User_193","Item_0666",1
"User_133","Item_0693",5
"User_225","Item_0225",4
"User_46","Item_0662",3
"User_209","Item_0364",4
"User_60","Item_0416",4
"User_120","Item_1000",5
"User_201","Item_0620",4
"User_62","Item_0304",3
"User_81","Item_0393",5
"User_136","Item_0611",5
"User_86","Item_0367",5
"User_226","Item_0506",1
"User_25","Item_0992",1
"User_105","Item_0701",5
"User_64","Item_0028",3
"User_142","Item_0588",3
"User_176","Item_0504",4
"User_194","Item_0787",3
"User_244","Item_0476",3
"User_21","Item_0284",4
"User_204","Item_0436",1
"User_113","Item_0150",5
"User_42","Item_0753",5
"User_61","Item_0155",2
"User_135","Item_0042",4
"User_81","Item_0164",4
"User_57","Item_0218",4
"User_68","Item_0630",5
"User_12","Item_0100",2
"User_89","Item_0311",5
"User_141","Item_0696",4
"User_107","Item_0312",5
"User_119","Item_0843",3
"User_124","Item_0541",4
"User_180","Item_0694",3
"User_37","Item_0538",4
"User_115","Item_0733",3
"User_113","Item_0271",4
"User_125","Item_0217",2
"User_91","Item_0164",2
"User_114","Item_0600",5
"User_107","Item_0756",1
"User_157","Item_0529",1
"User_160","Item_0211",3
"User_106","Item_0429",3
"User_24","Item_0150",1
"User_233","Item_0142",5
"User_201","Item_0381",2
"User_202","Item_0357",5
"User_13","Item_0949",4
"User_43","Item_0832",1
"User_232","Item_0754",5
"User_182","Item_0072",5
"User_238","Item_0581",4
"User_107","Item_0800",5
"User_91","Item_0283",5
"User_216","Item_0722",2
"User_71","Item_0794",5
"User_19","Item_0059",2
"User_54","Item_0955",5
"User_211","Item_0226",3
"User_75","Item_0192",4
"User_245","Item_0900",4
"User_204","Item_0885",3
"User_106","Item_0510",2
"User_7","Item_0355",4
"User_226","Item_0327",4
"User_190","Item_0650",3
"User_104","Item_0455",3
"User_173","Item_0069",5
"User_34","Item_0027",1
"User_120","Item_0594",2
"User_42","Item_0855",2
"User_6","Item_0963",4
"User_172","Item_0389",2
"User_48","Item_0178",3
"User_112","Item_0350",5
"User_227","Item_0372",3
"User_174","Item_0095",1
"User_149","Item_0793",5
"User_79","Item_0910",3
"User_245","Item_0830",2
"User_228","Item_0478",4
"User_142","Item_0673",4
"User_151","Item_0262",2
"User_47","Item_0251",1
"User_158","Item_0004",3
"User_227","Item_0643",5
"User_188","Item_0740",2
"User_10","Item_0809",3
"User_114","Item_0261",5
"User_188","Item_0425",4
"User_60","Item_0541",4
"User_146","Item_0825",4
"User_37","Item_0213",1
"User_201","Item_0359",2
"User_250","Item_0784",5
"User_84","Item_0560",5
"User_143","Item_0798",4
"User_193","Item_0166",4
"User_191","Item_0543",4
"User_232","Item_0419",5
"User_125","Item_0426",2
"User_210","Item_0364",4
"User_120","Item_0122",5
"User_204","Item_0742",4
"User_11","Item_0082",3
"User_86","Item_0016",4
"User_66","Item_0767",1
"User_74","Item_0302",2
"User_214","Item_0378",5
"User_89","Item_0722",3
"User_198","Item_0491",4
"User_108","Item_0163",2
"User_18","Item_0952",5
"User_152","Item_0621",1
"User_239","Item_0812",5
"User_104","Item_0079",4
"User_238","Item_0009",2
"User_194","Item_0505",2
"User_211","Item_0984",4
"User_203","Item_0865",4
"User_10","Item_0982",3
"User_219","Item_0023",4
"User_185","Item_0561",4
"User_194","Item_0608",5
"User_69","Item_0835",3
"User_163","Item_0659",5
"User_225","Item_0389",4
"User_1","Item_0635",5
"User_47","Item_0289",2
"User_33","Item_0350",3
"User_67","Item_0930",4
"User_247","Item_0040",5
"User_88","Item_0847",5
"User_57","Item_0669",3
"User_235","Item_0781",1
"User_130","Item_0480",3
"User_8","Item_0408",5
"User_57","Item_0716",4
"User_43","Item_0078",4
"User_85","Item_0367",3
"User_216","Item_0426",2
"User_35","Item_0125",2
"User_36","Item_0417",2
"User_64","Item_0275",3
"User_179","Item_0144",2
"User_100","Item_0786",4
"User_36","Item_0876",1
"User_106","Item_0245",3
"User_211","Item_0921",4
"User_80","Item_0911",3
"User_228","Item_0001",3
"User_109","Item_0006",3
"User_106","Item_0499",3
"User_15","Item_0136",5
"User_135","Item_0825",1
"User_128","Item_0584",2
"User_221","Item_0497",3
"User_88","Item_0211",4
"User_57","Item_0469",2
"User_172","Item_0026",3
"User_111","Item_0072",3
"User_101","Item_0256",1
"User_126","Item_0308",1
"User_167","Item_0280",4
"User_141","Item_0227",3
"User_195","Item_0540",3
"User_31","Item_0039",4
"User_192","Item_0233",4
"User_218","Item_0405",3
"User_24","Item_0666",1
"User_147","Item_0769",2
"User_212","Item_0132",4
"User_78","Item_0276",3
"User_181","Item_0257",4
"User_68","Item_0244",5
"User_149","Item_0417",2
"User_240","Item_0489",4
"User_97","Item_0242",2
"User_186","Item_0176",2
"User_160","Item_0123",5
"User_218","Item_0011",4
"User_137","Item_0497",4
"User_75","Item_0101",5
"User_245","Item_0687",4
"User_106","Item_0943",3
"User_237","Item_0431",2
"User_239","Item_0109",5
"User_116","Item_0571",5
"User_134","Item_0686",4
"User_183","Item_0338",3
"User_72","Item_0284",2
"User_48","Item_0470",5
"User_167","Item_0913",3
"User_250","Item_0228",4
"User_21","Item_0809",4
"User_80","Item_0699",5
"User_229","Item_0941",4
"User_172","Item_0338",2
"User_239","Item_0631",5
"User_154","Item_0168",5
"User_208","Item_0675",4
"User_212","Item_0351",2
"User_217","Item_0873",2
"User_120","Item_0752",4
"User_33","Item_0009",1
"User_92","Item_0586",4
"User_120","Item_0520",5
"User_27","Item_0348",4
"User_249","Item_0817",4
"User_36","Item_0227",2
"User_171","Item_0377",3
"User_201","Item_0290",1
"User_36","Item_0416",3
"User_38","Item_0794",2
"User_163","Item_0941",5
"User_221","Item_0959",1
"User_83","Item_0136",5
"User_210","Item_0080",3
"User_171","Item_0743",4
"User_136","Item_0329",2
"User_196","Item_0301",1
"User_181","Item_0964",3
"User_218","Item_0537",3
"User_69","Item_0450",3
"User_61","Item_0417",3
"User_248","Item_0301",3
"User_71","Item_0324",4
"User_138","Item_0064",4
"User_101","Item_0865",4
"User_15","Item_0656",2
"User_22","Item_0580",5
"User_171","Item_0043",1
"User_183","Item_0829",3
"User_137","Item_0511",4
"User_141","Item_0281",4
"User_146","Item_0898",5
"User_97","Item_0186",5
"User_204","Item_0237",4
"User_54","Item_0927",5
"User_183","Item_0570",1
"User_46","Item_0180",1
"User_114","Item_0689",2
"User_27","Item_0290",3
"User_100","Item_0614",4
"User_181","Item_0546",4
"User_234","Item_0895",1
"User_167","Item_0121",3
"User_183","Item_0019",4
"User_160","Item_0379",4
"User_180","Item_0971",5
"User_241","Item_0536",4
"User_181","Item_0932",5
"User_237","Item_0456",3
"User_189","Item_0200",3
"User_104","Item_0293",3
"User_229","Item_0113",3
"User_14","Item_0385",5
"User_162","Item_0237",2
"User_102","Item_0028",2
"User_47","Item_0852",4
"User_203","Item_0705",3
"User_133","Item_0399",5
"User_205","Item_0867",3
"User_44","Item_0497",3
"User_71","Item_0527",4
"User_151","Item_0259",4
"User_58","Item_0969",3
"User_226","Item_0689",2
"User_138","Item_0233",5
"User_69","Item_0386",1
"User_218","Item_0297",4
"User_12","Item_0384",1
"User_146","Item_0463",4
"User_97","Item_0316",2
"User_136","Item_0836",3
"User_2","Item_0472",4
"User_112","Item_0813",1
"User_24","Item_0319",2
"User_102","Item_0569",5
"User_90","Item_0008",4
"User_230","Item_0581",5
"User_203","Item_0236",4
"User_95","Item_0494",4
"User_14","Item_0760",4
"User_204","Item_0627",4
"User_92","Item_0323",4
"User_143","Item_0863",2
"User_75","Item_0853",5
"User_118","Item_0116",4
"User_100","Item_0347",2
"User_92","Item_0051",4
"User_91","Item_0154",4
"User_167","Item_0274",2
"User_69","Item_0625",2
"User_132","Item_0108",4
"User_28","Item_0111",4
"User_95","Item_0925",2
"User_98","Item_0695",4
"User_69","Item_0504",4
"User_176","Item_0996",1
"User_133","Item_0328",3
"User_168","Item_0018",3
"User_172","Item_0121",4
"User_140","Item_0167",1
"User_79","Item_0817",3
"User_173","Item_0280",4
"User_81","Item_0830",3
"User_115","Item_0116",4
"User_159","Item_0439",4
"User_206","Item_0464",5
"User_112","Item_0765",4
"User_115","Item_0402",4
"User_30","Item_0395",5
"User_124","Item_0503",5
"User_170","Item_0620",4
"User_62","Item_0833",2
"User_204","Item_0118",3
"User_129","Item_0795",4
"User_98","Item_0929",4
"User_19","Item_0968",4
"User_97","Item_0770",3
"User_100","Item_0492",3
"User_185","Item_0827",4
"User_234","Item_0295",2
"User_127","Item_0227",4
"User_196","Item_0406",3
"User_34","Item_0979",3
"User_8","Item_0157",2
"User_53","Item_0562",2
"User_61","Item_0212",3
"User_187","Item_0659",5
"User_62","Item_0544",3
"User_153","Item_0649",1
"User_111","Item_0067",2
"User_8","Item_0650",3
"User_52","Item_0156",4
"User_129","Item_0370",1
"User_140","Item_0142",5
"User_210","Item_0556",3
"User_68","Item_0226",3
"User_42","Item_0035",4
"User_43","Item_0497",5
"User_34","Item_0552",3
"User_92","Item_0507",3
"User_72","Item_0644",4
"User_235","Item_0670",1
"User_8","Item_0742",3
"User_156","Item_0814",4
"User_179","Item_0599",5
"User_20","Item_0101",2
"User_63","Item_0137",5
"User_176","Item_0967",4
"User_108","Item_0725",5
"User_185","Item_0542",4
"User_29","Item_0195",3
"User_184","Item_0171",4
"User_133","Item_0439",4
"User_124","Item_0789",2
"User_215","Item_0926",3
"User_154","Item_0438",5
"User_67","Item_0694",2
"User_184","Item_0658",4
"User_93","Item_0344",5
"User_207","Item_0849",5
"User_84","Item_0188",4
"User_229","Item_0812",3
"User_12","Item_0639",5
"User_31","Item_0895",2
"User_147","Item_0909",4
"User_111","Item_0885",3
"User_52","Item_0743",5
"User_172","Item_0812",3
"User_50","Item_0561",3
"User_6","Item_0615",4
"User_223","Item_0398",4
"User_222","Item_0849",2
"User_15","Item_0078",3
"User_111","Item_0291",5
"User_79","Item_0468",5
"User_85","Item_0188",4
"User_29","Item_0108",2
"User_216","Item_0904",5
"User_173","Item_0273",4
"User_2","Item_0666",4
"User_109","Item_0362",4
"User_41","Item_0929",3
"User_71","Item_0298",2
"User_146","Item_0923",3
"User_140","Item_0403",5
"User_208","Item_0722",2
"User_173","Item_0296",4
"User_232","Item_0392",3
"User_47","Item_0641",5
"User_243","Item_0876",3
"User_93","Item_0420",2
"User_141","Item_0086",3
"User_73","Item_0970",4
"User_169","Item_0434",4
"User_48","Item_0505",1
"User_13","Item_0406",3
"User_19","Item_0064",3
"User_238","Item_0826",5
"User_102","Item_0418",4
"User_199","Item_0494",2
"User_7","Item_0790",3
"User_133","Item_0839",1
"User_181","Item_0307",5
"User_22","Item_0070",4
"User_172","Item_0635",2
"User_105","Item_0061",2
"User_186","Item_0356",4
"User_176","Item_0863",3
"User_94","Item_0456",3
"User_100","Item_0945",4
"User_72","Item_0115",5
"User_83","Item_0730",3
"User_26","Item_0487",2
"User_199","Item_0980",5
"User_155","Item_0465",2
"User_45","Item_0765",2
"User_124","Item_0746",4
"User_24","Item_0781",3
"User_84","Item_0280",5
"User_8","Item_0088",3
"User_16","Item_0170",5
"User_21","Item_0541",1
"User_223","Item_0268",2
"User_9","Item_0242",1
"User_186","Item_0974",4
"User_64","Item_0530",4
"User_86","Item_0173",5
"User_135","Item_0334",1
"User_242","Item_0441",4
"User_172","Item_0293",2
"User_22","Item_0030",2
"User_135","Item_0575",3
"User_81","Item_0297",1
"User_247","Item_0110",1
"User_13","Item_0612",5
"User_3","Item_0093",3
"User_225","Item_0883",3
"User_194","Item_0780",2
"User_42","Item_0230",2
"User_138","Item_0561",3
"User_238","Item_0729",5
"User_30","Item_0390",4
"User_115","Item_0185",2
"User_232","Item_0775",2
"User_83","Item_0464",5
"User_138","Item_0357",2
"User_159","Item_0387",4
"User_76","Item_0009",3
"User_7","Item_0274",1
"User_23","Item_0305",3
"User_71","Item_0002",5
"User_17","Item_0266",5
"User_160","Item_0031",5
"User_42","Item_0647",3
"User_228","Item_0431",4
"User_235","Item_0705",2
"User_71","Item_0758",3
"User_163","Item_0805",5
"User_40","Item_0151",3
"User_188","Item_0869",4
"User_26","Item_0478",4
"User_250","Item_0229",4
"User_76","Item_0100",3
"User_46","Item_0507",3
"User_12","Item_0831",5
"User_50","Item_0866",4
"User_157","Item_0462",5
"User_21","Item_0867",4
"User_28","Item_0459",1
"User_225","Item_0664",4
"User_139","Item_0626",2
"User_183","Item_0563",3
"User_101","Item_0547",2
"User_229","Item_0693",3
"User_93","Item_0029",3
"User_89","Item_0703",3
"User_229","Item_0159",3
"User_13","Item_0616",2
"User_145","Item_0429",4
"User_142","Item_0366",3
"User_89","Item_0334",3
"User_62","Item_0063",5
"User_113","Item_0093",5
"User_13","Item_0122",3
"User_237","Item_0346",5
"User_139","Item_0343",4
"User_249","Item_0773",3
"User_65","Item_0949",3
"User_34","Item_0433",3
"User_211","Item_0239",3
"User_148","Item_0665",2
"User_65","Item_0538",2
"User_90","Item_0812",4
"User_70","Item_0118",4
"User_211","Item_0404",3
"User_43","Item_0494",5
"User_225","Item_0439",5
"User_115","Item_0576",3
"User_128","Item_0244",3
"User_151","Item_0313",2
"User_104","Item_0610",2
"User_207","Item_0489",5
"User_68","Item_0620",3
"User_196","Item_0542",1
"User_248","Item_0640",5
"User_10","Item_0852",4
"User_187","Item_0907",2
"User_138","Item_0361",4
"User_171","Item_0285",4
"User_75","Item_0007",1
"User_154","Item_0100",2
"User_74","Item_0087",3
"User_188","Item_0073",1
"User_44","Item_0784",5
"User_110","Item_0332",5
"User_235","Item_0755",4
"User_25","Item_0949",4
"User_81","Item_0741",3
"User_166","Item_0894",3
"User_3","Item_0370",3
"User_93","Item_0248",5
"User_22","Item_0027",2
"User_42","Item_0022",4
"User_32","Item_0214",2
"User_242","Item_0415",4
"User_94","Item_0073",4
"User_218","Item_0136",3
"User_189","Item_0255",4
"User_67","Item_0281",5
"User_78","Item_0052",3
"User_44","Item_0400",5
"User_8","Item_0751",4
"User_83","Item_0386",3
"User_127","Item_0257",2
"User_187","Item_0802",3
"User_49","Item_0338",2
"User_200","Item_0114",4
"User_156","Item_0370",3
"User_32","Item_0533",1
"User_85","Item_0649",2
"User_160","Item_0731",5
"User_113","Item_0497",5
"User_124","Item_0223",2
"User_51","Item_0849",5
"User_71","Item_0923",3
"User_177","Item_0632",3
"User_108","Item_0265",2
"User_180","Item_0276",3
"User_64","Item_0928",2
"User_189","Item_0810",1
"User_68","Item_0898",3
"User_92","Item_0457",3
"User_219","Item_0206",4
"User_116","Item_0848",3
"User_217","Item_0867",4
"User_167","Item_0814",2
"User_70","Item_0349",3
"User_23","Item_0858",4
"User_142","Item_0810",4
"User_9","Item_0797",5
"User_14","Item_0541",4
"User_87","Item_0391",5
"User_22","Item_0152",2
"User_125","Item_0958",1
"User_44","Item_0742",5
"User_198","Item_0584",2
"User_111","Item_0848",3
"User_116","Item_0225",5
"User_157","Item_0381",5
"User_138","Item_0634",4
"User_193","Item_0881",5
"User_24","Item_0942",3
"User_146","Item_0232",2
"User_148","Item_1000",3
"User_74","Item_0147",2
"User_188","Item_0280",3
"User_195","Item_0476",2
"User_38","Item_0333",5
"User_7","Item_0855",3
"User_205","Item_0795",3
"User_223","Item_0675",4
"User_116","Item_0978",2
"User_57","Item_0738",4
"User_111","Item_0033",5
"User_188","Item_0316",1
"User_10","Item_0440",5
"User_103","Item_0919",4
"User_96","Item_0243",4
"User_96","Item_0991",5
"User_203","Item_0098",5
"User_228","Item_0582",3
"User_60","Item_0232",3
"User_183","Item_0201",5
"User_231","Item_0013",2
"User_67","Item_0161",1
"User_240","Item_0906",4
"User_128","Item_0040",4
